NúmeroDeDistribuição,Ano,Mês,Ente,SiglaEstado,CodigoEnte,NomeEnte,TipoDistribuição,Substância,TipoAfetamento,Valor,DataCriacao
329,2011,8,Município,MG,3169703.0,TURMALINA,Produtor,AREIA,-,"260,5720000000000000000",2010-12-31 00:00:00
329,2011,8,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"698,4705000000000000000",2011-06-30 00:00:00
329,2011,8,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"483,2425000000000000000",2011-04-30 00:00:00
329,2011,8,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"373,8540000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA,-,"149,8640000000000000000",2011-04-30 00:00:00
329,2011,8,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA,-,"121,5370000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA REFRATÁRIA,-,"149,8640000000000000000",2011-04-30 00:00:00
329,2011,8,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA REFRATÁRIA,-,"121,5370000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"977,8275000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"69,4070000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"69,4070000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"958,0805000000000000000",2011-06-30 00:00:00
329,2011,8,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"63491,9675000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"19181,3310000000000000000",2011-06-30 00:00:00
329,2011,8,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"6806,2085000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"6432,7965000000000000000",2011-06-30 00:00:00
329,2011,8,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"5138,4840000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"2800,4990000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"1956,1165000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3141801.0,MINAS NOVAS,Produtor,GRANITO,-,"1685,7490000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"990,3660000000000000000",2011-06-30 00:00:00
329,2011,8,Município,MG,3156502.0,RUBELITA,Produtor,GRANITO,-,"632,3070000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"458,3410000000000000000",2011-06-30 00:00:00
329,2011,8,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"377,7670000000000000000",2011-06-30 00:00:00
329,2011,8,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"233,2265000000000000000",2011-06-30 00:00:00
329,2011,8,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"3607,7795000000000000000",2011-05-31 00:00:00
329,2011,8,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"1643,4340000000000000000",2011-06-30 00:00:00
330,2011,9,Município,MG,3169703.0,TURMALINA,Produtor,AREIA,-,"525,6095000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3169703.0,TURMALINA,Produtor,AREIA,-,"259,0965000000000000000",2010-04-30 00:00:00
330,2011,9,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"178,1130000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"2359,8770000000000000000",2011-06-30 00:00:00
330,2011,9,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"2359,8770000000000000000",2011-06-30 00:00:00
330,2011,9,Município,MG,3157005.0,SALINAS,Produtor,FELDSPATO,-,"191,3405000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"34,7555000000000000000",2011-06-30 00:00:00
330,2011,9,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"680,2640000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"56013,0220000000000000000",2011-06-30 00:00:00
330,2011,9,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"16519,5745000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"8087,1050000000000000000",2011-06-30 00:00:00
330,2011,9,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"6896,7080000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"5677,6070000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"2088,1185000000000000000",2011-06-30 00:00:00
330,2011,9,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"1713,1270000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3156502.0,RUBELITA,Produtor,GRANITO,-,"1394,1330000000000000000",2011-06-30 00:00:00
330,2011,9,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"789,5615000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"719,9075000000000000000",2011-05-31 00:00:00
330,2011,9,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"638,8720000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"303,5630000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"174,1155000000000000000",2011-07-31 00:00:00
330,2011,9,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"95,6670000000000000000",2011-06-30 00:00:00
330,2011,9,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"2114,9830000000000000000",2011-05-31 00:00:00
330,2011,9,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"657,4490000000000000000",2011-06-30 00:00:00
333,2011,10,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"630,3765000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ARGILA,-,"228,0850000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA,-,"164,2225000000000000000",2011-06-30 00:00:00
333,2011,10,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA REFRATÁRIA,-,"217,9905000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"1931,5205000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"1931,5140000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3157005.0,SALINAS,Produtor,FELDSPATO,-,"177,7425000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"163,4555000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"66457,6120000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"20598,4285000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"6763,2630000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"2806,5375000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"2729,9285000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3141801.0,MINAS NOVAS,Produtor,GRANITO,-,"2550,2750000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"2050,1520000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3156502.0,RUBELITA,Produtor,GRANITO,-,"1888,4060000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"1781,0325000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"1304,1730000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"1023,7110000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"657,6570000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"626,7560000000000000000",2011-07-31 00:00:00
333,2011,10,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"409,8510000000000000000",2011-08-31 00:00:00
333,2011,10,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"296,6925000000000000000",2011-08-31 00:00:00
334,2011,10,Município,MG,3169703.0,TURMALINA,Produtor,AREIA,-,"277,2185000000000000000",2010-08-31 00:00:00
334,2011,10,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"399,0285000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3169703.0,TURMALINA,Produtor,AREIA,-,"401,2645000000000000000",2010-09-30 00:00:00
335,2011,11,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,AREIA,-,"48,6525000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"734,5910000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA,-,"175,9420000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA REFRATÁRIA,-,"175,9420000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"374,7900000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"374,7900000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3157005.0,SALINAS,Produtor,FELDSPATO,-,"188,9355000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"69,9010000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"69,9010000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"1116,5960000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"71468,2540000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"20275,4890000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"8612,9745000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"3072,4720000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"2363,7705000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3141801.0,MINAS NOVAS,Produtor,GRANITO,-,"2235,7465000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3156502.0,RUBELITA,Produtor,GRANITO,-,"1893,3070000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"1877,4795000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1147,5815000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"1005,2705000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"775,3070000000000000000",2011-08-31 00:00:00
335,2011,11,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"660,0230000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"605,6310000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"587,6065000000000000000",2011-09-30 00:00:00
335,2011,11,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"95,8750000000000000000",2011-07-31 00:00:00
335,2011,11,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"48,5940000000000000000",2011-06-30 00:00:00
335,2011,11,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"2943,0830000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,AREIA,-,"37,9990000000000000000",2011-10-31 00:00:00
336,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ARGILA,-,"458,6465000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"371,7545000000000000000",2011-10-31 00:00:00
336,2011,12,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA,-,"184,3075000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"4598,4705000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"69,8555000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"69,8555000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"759,4990000000000000000",2011-10-31 00:00:00
336,2011,12,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"24401,1300000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"5622,3830000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"1309,0220000000000000000",2011-10-31 00:00:00
336,2011,12,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"1233,8690000000000000000",2011-10-31 00:00:00
336,2011,12,Município,MG,3141801.0,MINAS NOVAS,Produtor,GRANITO,-,"1212,5230000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"1034,4880000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"883,1680000000000000000",2011-10-31 00:00:00
336,2011,12,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"818,7140000000000000000",2011-10-31 00:00:00
336,2011,12,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"761,5985000000000000000",2011-10-31 00:00:00
336,2011,12,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"414,3880000000000000000",2011-08-31 00:00:00
336,2011,12,Município,MG,3156502.0,RUBELITA,Produtor,GRANITO,-,"219,4205000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"174,9215000000000000000",2011-09-30 00:00:00
336,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"54,8015000000000000000",2011-10-31 00:00:00
338,2011,12,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"10918,6870000000000000000",2011-10-31 00:00:00
338,2011,12,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"2026,0370000000000000000",2011-09-30 00:00:00
338,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"1955,7330000000000000000",2011-10-31 00:00:00
338,2011,12,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"1715,0965000000000000000",2011-10-31 00:00:00
339,2011,12,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"2807,0120000000000000000",2011-10-31 00:00:00
339,2011,12,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"2284,2495000000000000000",2011-10-31 00:00:00
339,2011,12,Município,MG,3157005.0,SALINAS,Produtor,FELDSPATO,-,"169,1430000000000000000",2011-11-30 00:00:00
339,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"69,5630000000000000000",2011-10-31 00:00:00
339,2011,12,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"20793,9095000000000000000",2011-11-30 00:00:00
339,2011,12,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"4994,4960000000000000000",2011-10-31 00:00:00
339,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"1660,1715000000000000000",2011-10-31 00:00:00
339,2011,12,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"664,4625000000000000000",2011-11-30 00:00:00
339,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"623,3955000000000000000",2011-11-30 00:00:00
339,2011,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"492,1085000000000000000",2011-11-30 00:00:00
339,2011,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"2668,2890000000000000000",2011-10-31 00:00:00
339,2011,12,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"77,4995000000000000000",2011-10-31 00:00:00
340,2012,1,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ARGILA,-,"495,0140000000000000000",2011-11-30 00:00:00
340,2012,1,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA REFRATÁRIA,-,"129,3760000000000000000",2011-10-31 00:00:00
340,2012,1,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"1517,7825000000000000000",2011-11-30 00:00:00
340,2012,1,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"70140,0115000000000000000",2011-10-31 00:00:00
340,2012,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1973,9720000000000000000",2011-10-31 00:00:00
340,2012,1,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"1769,5535000000000000000",2011-10-31 00:00:00
340,2012,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1609,0815000000000000000",2011-11-30 00:00:00
340,2012,1,Município,MG,3141801.0,MINAS NOVAS,Produtor,GRANITO,-,"981,6820000000000000000",2011-10-31 00:00:00
340,2012,1,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"808,8080000000000000000",2011-11-30 00:00:00
340,2012,1,Município,MG,3156502.0,RUBELITA,Produtor,GRANITO,-,"468,3445000000000000000",2011-10-31 00:00:00
341,2012,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,AREIA,-,"115,2840000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ARGILA,-,"630,0710000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"402,6945000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"322,7640000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA,-,"212,5955000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA REFRATÁRIA,-,"212,5955000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"3951,4280000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3157005.0,SALINAS,Produtor,FELDSPATO,-,"904,1825000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3157005.0,SALINAS,Produtor,FELDSPATO,-,"189,8325000000000000000",2011-10-31 00:00:00
341,2012,2,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"52,2340000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"52,2340000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"1856,4650000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"22147,0535000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"16322,1305000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"2975,7065000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"2637,6870000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"2266,5955000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"2139,8000000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"2060,6105000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3156502.0,RUBELITA,Produtor,GRANITO,-,"881,3935000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"789,5030000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"665,7105000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"531,8040000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"237,0940000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"216,1185000000000000000",2011-10-31 00:00:00
341,2012,2,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"211,6595000000000000000",2011-12-31 00:00:00
341,2012,2,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"190,7230000000000000000",2011-10-31 00:00:00
341,2012,2,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"150,6245000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"77,7010000000000000000",2011-09-30 00:00:00
341,2012,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"2758,5285000000000000000",2011-11-30 00:00:00
341,2012,2,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"575,2500000000000000000",2011-11-30 00:00:00
342,2012,3,Município,MG,3169703.0,TURMALINA,Produtor,AREIA,-,"641,0430000000000000000",2010-05-31 00:00:00
342,2012,3,Município,MG,3103405.0,ARAÇUAÍ,Produtor,AREIA,-,"274,4300000000000000000",2012-01-31 00:00:00
342,2012,3,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,AREIA,-,"96,4730000000000000000",2012-01-31 00:00:00
342,2012,3,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"313,9630000000000000000",2012-01-31 00:00:00
342,2012,3,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ARGILA,-,"246,2980000000000000000",2012-01-31 00:00:00
342,2012,3,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"610,2720000000000000000",2011-12-31 00:00:00
342,2012,3,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"610,2720000000000000000",2011-12-31 00:00:00
342,2012,3,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"4097,7365000000000000000",2011-12-31 00:00:00
342,2012,3,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"1694,8815000000000000000",2011-07-31 00:00:00
342,2012,3,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"920,4715000000000000000",2011-05-31 00:00:00
342,2012,3,Município,MG,3157005.0,SALINAS,Produtor,FELDSPATO,-,"694,7525000000000000000",2012-01-31 00:00:00
342,2012,3,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"573,1310000000000000000",2011-04-30 00:00:00
342,2012,3,Município,MG,3119500.0,CORONEL MURTA,Produtor,FELDSPATO,-,"79,5600000000000000000",2012-01-31 00:00:00
